Symbol, Total Value, Profitable Value, Giveaway Value, Best Future Value, earningsQuarterlyGrowth, priceToBook, forwardPE, pegRatio, 52WeekChange, marketPrice, Industry, earningsDate, recommendation
ACN,1116,171,370,43,0.098,7.210097,21.669554,3,-0.016735077,167.95,Technology,2020-06-25,{"period":"0m","strongBuy":7,"buy":9,"hold":12,"sell":1,"strongSell":0}
FTV,1117,385,238,208,-0.909,2.7455082,15.84252,1.98,-0.31688547,56.78,Technology,2020-04-30,{"period":"0m","strongBuy":1,"buy":7,"hold":10,"sell":0,"strongSell":0}
DHR,1118,68,283,158,0.707,3.79706,26.175585,2.54,0.23378253,154.87,Healthcare,2020-05-07,{"period":"0m","strongBuy":7,"buy":6,"hold":4,"sell":0,"strongSell":0}
FISV,1118,275,182,216,-0.136,2.0745885,18.03405,1.06,0.17380142,95.73,Technology,2020-04-28,{"period":"0m","strongBuy":6,"buy":1,"hold":16,"sell":0,"strongSell":0}
APH,1122,242,338,45,-0.057,5.538239,21.875326,4.05,-0.18949091,80.86,Technology,2020-04-22,{"period":"0m","strongBuy":4,"buy":4,"hold":6,"sell":0,"strongSell":0}
FDX,1127,357,160,130,-0.574,1.7321031,12.228208,9.87,-0.3629452,119.08,Industrials,2020-06-23,{"period":"0m","strongBuy":8,"buy":13,"hold":7,"sell":0,"strongSell":0}
IP,1129,345,145,197,-0.478,1.619217,12.2972975,3.95,-0.27924865,30.47,Consumer Cyclical,2020-04-30,{"period":"0m","strongBuy":5,"buy":5,"hold":7,"sell":1,"strongSell":0}
ADBE,1132,101,419,51,0.417,15.881755,30.806623,1.83,0.2641343,342.7,Technology,2020-06-11,{"period":"0m","strongBuy":11,"buy":14,"hold":6,"sell":0,"strongSell":0}
REG,1134,348,91,394,-0.489,1.0398903,23.864197,2.65,-0.4019183,37.07,Real Estate,2020-05-07,{"period":"0m","strongBuy":5,"buy":4,"hold":9,"sell":0,"strongSell":0}
PEG,1135,50,167,324,1.196,1.8244371,15.877907,4.85,-0.06536621,52.17,Utilities,2020-05-04,{"period":"0m","strongBuy":3,"buy":6,"hold":6,"sell":0,"strongSell":0}
PPG,1137,157,297,317,0.132,4.161909,14.052711,2.17,-0.20411122,88.9,Basic Materials,2020-04-27,{"period":"0m","strongBuy":4,"buy":9,"hold":10,"sell":0,"strongSell":0}
ETN,1141,314,178,143,-0.284,2.0369563,15.48047,3.02,-0.06687075,75.82,Industrials,2020-04-30,{"period":"0m","strongBuy":3,"buy":4,"hold":15,"sell":2,"strongSell":0}
GOOGL,1144,139,306,47,0.193,4.3703933,22.36014,5.59,0.020131469,1257.43,Communication Services,2020-04-28,{"period":"0m","strongBuy":13,"buy":25,"hold":5,"sell":0,"strongSell":0}
CME,1145,135,226,107,0.218,2.6215556,25.481382,4.41,0.096349716,187.34,Financial Services,2020-04-29,{"period":"0m","strongBuy":4,"buy":5,"hold":5,"sell":0,"strongSell":0}
STZ,1150,370,225,146,-0.679,2.5729015,16.790506,2.73,-0.20811844,162.15,Consumer Defensive,2020-06-26,{"period":"0m","strongBuy":5,"buy":8,"hold":6,"sell":0,"strongSell":0}
QRVO,1152,45,206,375,1.321,2.3009627,14.696763,1.84,0.13498211,86.82,Technology,2020-05-05,{"period":"0m","strongBuy":1,"buy":7,"hold":15,"sell":1,"strongSell":0}
ADI,1153,337,260,38,-0.426,3.2382033,19.807322,3.38,-0.09515005,101.83,Technology,2020-05-20,{"period":"0m","strongBuy":6,"buy":10,"hold":10,"sell":0,"strongSell":0}
FFIV,1153,308,288,132,-0.247,3.9110706,12.651376,3.32,-0.24207634,122.315,Technology,2020-04-27,{"period":"0m","strongBuy":2,"buy":2,"hold":16,"sell":2,"strongSell":0}
NSC,1153,240,237,320,-0.051,2.7290485,14.540271,2.04,-0.2025907,153.25,Industrials,2020-04-29,{"period":"0m","strongBuy":4,"buy":4,"hold":17,"sell":2,"strongSell":0}
O,1158,89,165,399,0.52,1.787494,28.461956,5.22,-0.22860509,49.81,Real Estate,2020-05-04,{"period":"0m","strongBuy":3,"buy":1,"hold":12,"sell":2,"strongSell":1}
FAST,1159,203,375,157,0.044,7.746874,26.036232,1.53,0.025107026,35.43,Industrials,2020-07-14,{"period":"0m","strongBuy":6,"buy":3,"hold":9,"sell":0,"strongSell":0}
VMC,1160,155,228,448,0.138,2.637862,20.005358,1.27,-0.091181934,106.23,Basic Materials,2020-04-30,{"period":"0m","strongBuy":7,"buy":5,"hold":3,"sell":0,"strongSell":0}
SPG,1164,315,368,420,-0.284,6.932674,7.452855,0.9,-0.6769328,53.1,Real Estate,2020-04-28,{"period":"0m","strongBuy":7,"buy":10,"hold":5,"sell":0,"strongSell":0}
BLL,1165,192,374,41,0.06,7.7278733,21.208458,2.02,0.19570768,67.8,Consumer Cyclical,2020-05-07,{"period":"0m","strongBuy":3,"buy":4,"hold":6,"sell":0,"strongSell":0}
SYY,1166,100,392,374,0.434,10.128851,14.292614,1.99,-0.28719187,45.74,Consumer Defensive,2020-05-05,{"period":"0m","strongBuy":3,"buy":4,"hold":9,"sell":1,"strongSell":0}
EMR,1168,318,281,142,-0.299,3.6705644,15.222892,3.91,-0.3051011,47.37,Industrials,2020-04-21,{"period":"0m","strongBuy":4,"buy":2,"hold":13,"sell":1,"strongSell":1}
MMC,1168,34,355,266,1.556,6.3681016,17.949,2.15,0.055597186,97.22,Financial Services,2020-04-30,{"period":"0m","strongBuy":4,"buy":7,"hold":8,"sell":0,"strongSell":0}
AEP,1169,358,197,33,-0.578,2.174285,18.576344,3.16,0.0416013,84.05,Utilities,2020-04-23,{"period":"0m","strongBuy":4,"buy":2,"hold":11,"sell":0,"strongSell":0}
SJM,1172,87,156,252,0.544,1.6970019,14.508353,12.84,0.002969861,121.13,Consumer Defensive,2020-06-04,{"period":"0m","strongBuy":2,"buy":3,"hold":10,"sell":2,"strongSell":1}
INCY,1173,78,381,222,0.607,8.319468,25.188917,0.98,0.3575889,95.66,Healthcare,2020-05-05,{"period":"0m","strongBuy":5,"buy":12,"hold":4,"sell":0,"strongSell":0}
MMM,1176,313,382,29,-0.281,8.371534,15.919566,5.08,-0.32982516,144.9,Industrials,2020-04-28,{"period":"0m","strongBuy":4,"buy":1,"hold":7,"sell":3,"strongSell":0}
HUM,1178,96,295,212,0.442,4.100113,16.942858,1.63,0.53994226,377.31,Healthcare,2020-04-29,{"period":"0m","strongBuy":7,"buy":5,"hold":7,"sell":0,"strongSell":0}
KO,1180,42,398,101,1.347,10.836528,21.64865,5.14,0.013924003,47.1,Consumer Defensive,2020-04-21,{"period":"0m","strongBuy":4,"buy":7,"hold":13,"sell":1,"strongSell":0}
DE,1180,206,280,144,0.038,3.6410973,15.951613,6.58,-0.18143654,129.95,Industrials,2020-05-22,{"period":"0m","strongBuy":4,"buy":3,"hold":14,"sell":1,"strongSell":0}
PNR,1185,198,236,313,0.053,2.7269595,13.302521,2.75,-0.15887356,30.48,Industrials,2020-04-30,{"period":"0m","strongBuy":0,"buy":4,"hold":10,"sell":3,"strongSell":0}
CHRW,1187,343,350,95,-0.47,5.993541,19.48294,2.28,-0.17668587,74.22,Industrials,2020-04-28,{"period":"0m","strongBuy":2,"buy":2,"hold":15,"sell":3,"strongSell":0}
BIIB,1188,88,312,75,0.521,4.472107,10.569268,3.32,0.49709368,338.34,Healthcare,2020-04-22,{"period":"0m","strongBuy":8,"buy":13,"hold":11,"sell":0,"strongSell":0}
ESS,1188,172,239,163,0.093,2.7714148,43.838657,5.68,-0.052076936,246.03,Real Estate,2020-05-06,{"period":"0m","strongBuy":2,"buy":6,"hold":16,"sell":1,"strongSell":1}
MDT,1190,90,231,269,0.509,2.674172,18.821495,2.4,0.22792637,95.7,Healthcare,2020-05-21,{"period":"0m","strongBuy":4,"buy":7,"hold":12,"sell":0,"strongSell":0}
FBHS,1193,134,233,199,0.222,2.6800091,12.426666,5.88,-0.03579563,43.79,Consumer Cyclical,2020-04-30,{"period":"0m","strongBuy":5,"buy":6,"hold":11,"sell":0,"strongSell":0}
RHI,1193,226,303,368,-0.006,4.284582,12.643275,2.22,-0.35836172,40.4,Industrials,2020-04-23,{"period":"0m","strongBuy":1,"buy":3,"hold":6,"sell":1,"strongSell":1}
AAPL,1196,162,414,35,0.114,13.850524,18.954422,1.82,0.3826822,286.69,Technology,2020-04-30,{"period":"0m","strongBuy":11,"buy":21,"hold":6,"sell":0,"strongSell":0}
IR,1196,373,248,211,-0.728,2.940015,16.756248,1.27,-0.018667638,24.6,Industrials,2020-05-17,{"period":"0m","strongBuy":5,"buy":2,"hold":14,"sell":0,"strongSell":0}
ROP,1200,28,275,392,2.388,3.5311084,23.381989,3.1,-0.082288206,310.1,Industrials,2020-04-28,{"period":"0m","strongBuy":5,"buy":5,"hold":3,"sell":0,"strongSell":0}
KR,1204,127,247,248,0.263,2.925064,12.875,2.07,0.25215685,31.95,Consumer Defensive,2020-06-18,{"period":"0m","strongBuy":6,"buy":3,"hold":14,"sell":1,"strongSell":1}
AMT,1205,55,425,58,1.027,22.25668,51.84898,2.86,0.3210274,251.78,Real Estate,2020-04-29,{"period":"0m","strongBuy":7,"buy":14,"hold":1,"sell":0,"strongSell":0}
MAA,1210,39,193,280,1.441,2.1367521,47.489536,6.76,0.079205155,108.31,Real Estate,2020-05-06,{"period":"0m","strongBuy":5,"buy":7,"hold":7,"sell":0,"strongSell":0}
VFC,1210,224,325,449,0.003,4.9667444,20.17544,1.47,-0.35619396,54.85,Consumer Cyclical,2020-05-20,{"period":"0m","strongBuy":4,"buy":5,"hold":13,"sell":1,"strongSell":0}
ED,1212,260,151,96,-0.109,1.6530085,19.597372,8.36,0.067970395,88.41,Utilities,2020-04-30,{"period":"0m","strongBuy":1,"buy":0,"hold":7,"sell":5,"strongSell":1}
TEL,1215,384,192,369,-0.906,2.1364083,12.748583,1.49,-0.23908377,63.66,Technology,2020-04-28,{"period":"0m","strongBuy":5,"buy":4,"hold":3,"sell":1,"strongSell":0}
ECL,1216,176,348,160,0.087,5.935777,28.238546,3.09,-0.022529662,172.49,Basic Materials,2020-04-28,{"period":"0m","strongBuy":6,"buy":6,"hold":9,"sell":1,"strongSell":0}
EA,1217,117,314,155,0.321,4.630263,23.262627,2.76,0.24459577,118.1,Communication Services,2020-05-05,{"period":"0m","strongBuy":8,"buy":14,"hold":5,"sell":0,"strongSell":0}
JPM,1219,371,115,241,-0.688,1.254382,10.865296,3.59,-0.16214788,87.33,Financial Services,2020-07-14,{"period":"0m","strongBuy":4,"buy":9,"hold":13,"sell":1,"strongSell":1}
ABC,1223,351,354,21,-0.523,6.2118683,10.863582,1.36,0.2551366,86.28,Healthcare,2020-05-07,{"period":"0m","strongBuy":3,"buy":3,"hold":8,"sell":0,"strongSell":0}
WHR,1223,69,183,419,0.694,2.0769413,7.121704,39.3,-0.24418771,96.64,Consumer Cyclical,2020-04-30,{"period":"0m","strongBuy":0,"buy":4,"hold":8,"sell":0,"strongSell":0}
EBAY,1224,310,394,128,-0.268,10.386856,11.315711,1.18,0.036237836,37.22,Consumer Cyclical,2020-04-29,{"period":"0m","strongBuy":6,"buy":10,"hold":20,"sell":2,"strongSell":0}
NUE,1224,381,96,314,-0.833,1.0877357,13.428059,4.44,-0.3448578,35.51,Basic Materials,2020-04-28,{"period":"0m","strongBuy":4,"buy":4,"hold":6,"sell":0,"strongSell":0}
PSX,1227,369,93,299,-0.671,1.0539641,8.099319,10.31,-0.38717318,53.53,Energy,2020-05-01,{"period":"0m","strongBuy":1,"buy":7,"hold":9,"sell":1,"strongSell":1}
DLR,1231,14,282,170,5.522,3.6907854,98.15789,7.04,0.24979055,141.95,Real Estate,2020-05-07,{"period":"0m","strongBuy":1,"buy":6,"hold":10,"sell":1,"strongSell":0}
EXR,1241,168,320,159,0.107,4.748062,27.874252,4.74,-0.061870217,91.38,Real Estate,2020-05-06,{"period":"0m","strongBuy":2,"buy":2,"hold":11,"sell":1,"strongSell":0}
PKI,1243,252,266,327,-0.095,3.3031833,17.569326,1.93,-0.11521369,81.51,Healthcare,2020-05-05,{"period":"0m","strongBuy":3,"buy":2,"hold":7,"sell":2,"strongSell":0}
CHTR,1250,40,267,460,1.412,3.3349137,25.823164,0.78,0.3948332,496.35,Communication Services,2020-05-01,{"period":"0m","strongBuy":5,"buy":12,"hold":9,"sell":0,"strongSell":0}
CHD,1263,219,364,108,0.011,6.765707,25.62718,3.49,-0.0027118325,72.65,Consumer Defensive,2020-04-30,{"period":"0m","strongBuy":2,"buy":1,"hold":13,"sell":5,"strongSell":0}
WLTW,1264,97,219,437,0.439,2.4533846,15.088031,1.86,0.102279186,189.19,Financial Services,2020-04-30,{"period":"0m","strongBuy":6,"buy":8,"hold":5,"sell":2,"strongSell":0}
EW,1265,4,403,166,39.029,11.513181,34.45098,3.4,0.2812587,217.52,Healthcare,2020-04-23,{"period":"0m","strongBuy":7,"buy":9,"hold":4,"sell":0,"strongSell":1}
DRE,1268,112,223,169,0.358,2.5604928,63.490906,11.12,0.17457104,34.03,Real Estate,2020-04-29,{"period":"0m","strongBuy":2,"buy":3,"hold":10,"sell":0,"strongSell":0}
WFC,1272,382,55,426,-0.889,0.71536595,9.786206,4.53,-0.39949214,26.89,Financial Services,2020-07-14,{"period":"0m","strongBuy":4,"buy":8,"hold":15,"sell":4,"strongSell":0}
MRK,1273,120,380,250,0.29,8.179145,13.375,1.82,0.13612854,83,Healthcare,2020-04-28,{"period":"0m","strongBuy":4,"buy":7,"hold":10,"sell":0,"strongSell":0}
JWN,1273,301,251,296,-0.226,2.9879212,6.6903915,25.11,-0.5539739,17.15,Consumer Cyclical,2020-05-19,{"period":"0m","strongBuy":1,"buy":3,"hold":17,"sell":5,"strongSell":0}
OMC,1275,204,296,303,0.04,4.1510725,8.858767,6.81,-0.33280355,53.02,Communication Services,2020-04-20,{"period":"0m","strongBuy":1,"buy":3,"hold":9,"sell":3,"strongSell":0}
PH,1276,326,241,322,-0.344,2.8105042,15.434299,2.91,-0.2702574,126,Industrials,2020-04-30,{"period":"0m","strongBuy":6,"buy":7,"hold":7,"sell":0,"strongSell":0}
MA,1277,43,438,276,1.336,44.424126,26.939898,2.15,0.069615245,246.76,Financial Services,2020-04-29,{"period":"0m","strongBuy":14,"buy":20,"hold":4,"sell":1,"strongSell":0}
AVB,1279,356,198,110,-0.565,2.1755564,34.210842,13.89,-0.120216906,161.25,Real Estate,2020-05-06,{"period":"0m","strongBuy":6,"buy":7,"hold":11,"sell":0,"strongSell":1}
HON,1283,250,336,210,-0.092,5.318364,16.56527,3.68,-0.17784119,132.33,Industrials,2020-05-01,{"period":"0m","strongBuy":7,"buy":9,"hold":4,"sell":0,"strongSell":0}
BLK,1288,305,200,92,-0.235,2.2061484,16.63887,9.7,0.027692795,458.99,Financial Services,2020-07-17,{"period":"0m","strongBuy":3,"buy":9,"hold":3,"sell":0,"strongSell":0}
ES,1290,182,213,156,0.081,2.3914123,23.537273,4.29,0.3081869,89.79,Utilities,2020-04-29,{"period":"0m","strongBuy":5,"buy":1,"hold":7,"sell":1,"strongSell":0}
MS,1290,319,69,301,-0.301,0.85319537,8.55361,340,-0.1733982,38.36,Financial Services,2020-07-16,{"period":"0m","strongBuy":3,"buy":14,"hold":9,"sell":0,"strongSell":1}
AMZN,1293,183,423,59,0.08,19.058243,59.49399,2.63,0.25840473,2408.19,Consumer Cyclical,2020-04-30,{"period":"0m","strongBuy":15,"buy":28,"hold":3,"sell":1,"strongSell":0}
INFO,1299,22,258,453,3.421,3.2017732,21.460062,2.07,0.20679116,64.84,Industrials,2020-06-24,{"period":"0m","strongBuy":3,"buy":5,"hold":10,"sell":1,"strongSell":0}
NFLX,1301,23,429,342,3.383,24.47827,50.593304,1.77,0.12089896,439.17,Communication Services,2020-04-21,{"period":"0m","strongBuy":11,"buy":14,"hold":14,"sell":1,"strongSell":1}
DGX,1305,57,203,372,0.992,2.2492573,14.070796,4.16,0.11998129,90.75,Healthcare,2020-04-22,{"period":"0m","strongBuy":1,"buy":4,"hold":14,"sell":1,"strongSell":0}
QCOM,1310,273,424,311,-0.134,19.293312,12.910169,0.84,-0.07075763,76.85,Technology,2020-04-29,{"period":"0m","strongBuy":3,"buy":7,"hold":13,"sell":0,"strongSell":0}
PPL,1312,266,139,306,-0.123,1.5585873,10.641129,20.4,-0.14429313,25.29,Utilities,2020-04-30,{"period":"0m","strongBuy":2,"buy":1,"hold":12,"sell":0,"strongSell":0}
IRM,1314,377,324,268,-0.761,4.903846,18.51111,2.55,-0.29406786,24.25,Real Estate,2020-04-23,{"period":"0m","strongBuy":1,"buy":2,"hold":2,"sell":1,"strongSell":0}
AMGN,1322,262,415,25,-0.117,14.365981,13.797416,2.22,0.33233154,230.9,Healthcare,2020-04-30,{"period":"0m","strongBuy":3,"buy":7,"hold":15,"sell":0,"strongSell":0}
DG,1322,167,366,151,0.108,6.845211,21.993961,2.23,0.47385883,180.13,Consumer Defensive,2020-05-28,{"period":"0m","strongBuy":6,"buy":8,"hold":14,"sell":0,"strongSell":2}
AWK,1326,269,287,55,-0.125,3.8921216,31.148935,4.16,0.25569427,131.24,Utilities,2020-05-06,{"period":"0m","strongBuy":3,"buy":3,"hold":9,"sell":0,"strongSell":0}
NTRS,1326,251,158,318,-0.095,1.7088541,14.184398,9.51,-0.12920433,77.96,Financial Services,2019-10-15,{"period":"0m","strongBuy":3,"buy":3,"hold":12,"sell":1,"strongSell":0}
CAH,1333,297,417,71,-0.214,14.975153,9.264014,2.07,0.1319046,50.06,Healthcare,2020-05-11,{"period":"0m","strongBuy":0,"buy":1,"hold":15,"sell":0,"strongSell":0}
ICE,1336,309,245,220,-0.267,2.9044178,19.868132,2.25,0.12298143,88.1,Financial Services,2020-04-30,{"period":"0m","strongBuy":3,"buy":8,"hold":3,"sell":0,"strongSell":0}
GILD,1340,1,319,201,897.667,4.7206607,13.226771,15.35,0.3575238,76.54,Healthcare,2020-04-30,{"period":"0m","strongBuy":2,"buy":11,"hold":15,"sell":0,"strongSell":0}
NEE,1341,46,261,336,1.31,3.2541788,25.001013,3.45,0.2935182,237.48,Utilities,2020-04-22,{"period":"0m","strongBuy":5,"buy":8,"hold":2,"sell":0,"strongSell":0}
BDX,1343,353,269,99,-0.536,3.3436089,20.015312,2.9,0.16157126,261.61,Healthcare,2020-05-07,{"period":"0m","strongBuy":7,"buy":3,"hold":5,"sell":0,"strongSell":0}
GWW,1343,350,379,206,-0.507,8.110095,15.507471,1.71,-0.03773904,279.43,Industrials,2020-04-23,{"period":"0m","strongBuy":1,"buy":1,"hold":16,"sell":6,"strongSell":0}
USB,1343,321,106,431,-0.311,1.1592382,10.95625,7.01,-0.31523436,31.78,Financial Services,2020-07-15,{"period":"0m","strongBuy":2,"buy":4,"hold":21,"sell":2,"strongSell":0}
AIV,1344,9,265,484,17.025,3.2734115,139.82143,24.25,-0.18181813,36.15,Real Estate,2020-05-07,{"period":"0m","strongBuy":3,"buy":2,"hold":9,"sell":1,"strongSell":1}
VZ,1344,33,289,434,1.628,3.9380262,11.576237,3.79,0.001541853,57.66,Communication Services,2020-04-24,{"period":"0m","strongBuy":2,"buy":6,"hold":24,"sell":0,"strongSell":0}
ORLY,1345,181,440,329,0.082,71.07707,18.656843,1.66,-0.050341964,367.68,Consumer Cyclical,2020-04-22,{"period":"0m","strongBuy":11,"buy":5,"hold":10,"sell":0,"strongSell":0}
MDLZ,1350,263,242,270,-0.118,2.8137002,18.964539,2.89,0.065763235,53.43,Consumer Defensive,2020-04-28,{"period":"0m","strongBuy":4,"buy":13,"hold":4,"sell":0,"strongSell":0}
ULTA,1351,207,357,444,0.037,6.413797,17.578302,3.08,-0.3796667,208.92,Consumer Cyclical,2020-05-28,{"period":"0m","strongBuy":4,"buy":8,"hold":13,"sell":0,"strongSell":0}
TSCO,1352,197,369,379,0.054,6.991404,17.330841,1.89,-0.08767092,91.2,Consumer Cyclical,2020-04-23,{"period":"0m","strongBuy":5,"buy":2,"hold":19,"sell":0,"strongSell":0}
WBA,1355,290,149,421,-0.182,1.6516963,7.466443,3.89,-0.17744917,43.23,Healthcare,2020-06-25,{"period":"0m","strongBuy":5,"buy":10,"hold":9,"sell":0,"strongSell":0}
ORCL,1356,243,406,312,-0.063,12.129692,13.129807,1.44,0,53.7,Technology,2020-06-17,{"period":"0m","strongBuy":10,"buy":16,"hold":9,"sell":0,"strongSell":1}
CBOE,1357,332,279,97,-0.378,3.6306684,19.729206,5.73,0.009201527,97.94,Financial Services,2020-05-01,{"period":"0m","strongBuy":2,"buy":2,"hold":9,"sell":0,"strongSell":0}
ATVI,1366,304,291,48,-0.235,4.0151286,23.716312,3.43,0.47507715,68.05,Communication Services,2020-05-05,{"period":"0m","strongBuy":9,"buy":11,"hold":7,"sell":0,"strongSell":0}
ABT,1368,287,337,50,-0.161,5.4430523,26.5221,3.43,0.2885518,96,Healthcare,2020-07-15,{"period":"0m","strongBuy":7,"buy":6,"hold":7,"sell":0,"strongSell":0}
JNJ,1368,86,363,262,0.546,6.729229,16.723873,3.9,0.10295296,149.67,Healthcare,2020-07-16,{"period":"0m","strongBuy":4,"buy":8,"hold":8,"sell":2,"strongSell":1}
MCK,1370,361,293,237,-0.603,4.0581746,9.03125,1.16,0.25909126,138.11,Healthcare,2020-05-06,{"period":"0m","strongBuy":1,"buy":3,"hold":9,"sell":1,"strongSell":0}
IQV,1372,378,299,264,-0.768,4.214691,17.542667,1.82,-0.020837903,124.46,Healthcare,2020-04-28,{"period":"0m","strongBuy":4,"buy":5,"hold":8,"sell":0,"strongSell":0}
SWKS,1375,257,284,371,-0.098,3.8117309,13.570413,1.57,0.0807749,95.01,Technology,2020-05-04,{"period":"0m","strongBuy":7,"buy":15,"hold":5,"sell":1,"strongSell":0}
KLAC,1382,212,388,259,0.031,9.471242,15.9456,1.38,0.30990493,156.65,Technology,2020-05-05,{"period":"0m","strongBuy":2,"buy":4,"hold":7,"sell":1,"strongSell":0}
GIS,1383,216,323,213,0.016,4.8520474,17.636627,3.07,0.1723671,60.69,Consumer Defensive,2020-06-24,{"period":"0m","strongBuy":1,"buy":1,"hold":15,"sell":3,"strongSell":1}
LMT,1383,137,433,256,0.196,35.951828,15.179962,1.78,0.27358365,377.88,Industrials,2020-04-21,{"period":"0m","strongBuy":7,"buy":3,"hold":12,"sell":0,"strongSell":0}
ANSS,1386,179,359,56,0.083,6.5516386,37.221436,5.79,0.39600086,257.82,Technology,2020-05-06,{"period":"0m","strongBuy":2,"buy":0,"hold":13,"sell":2,"strongSell":0}
EXPD,1386,303,340,149,-0.234,5.543621,19.872576,5.83,-0.10280144,69.95,Industrials,2020-05-05,{"period":"0m","strongBuy":1,"buy":1,"hold":10,"sell":2,"strongSell":1}
CL,1387,191,444,105,0.061,535.9124,23.837662,4.31,0.05488503,72.4,Consumer Defensive,2020-05-01,{"period":"0m","strongBuy":1,"buy":4,"hold":17,"sell":1,"strongSell":0}
COP,1388,363,97,479,-0.615,1.0935367,40.999996,57.41,-0.47341698,31.07,Energy,2020-04-30,{"period":"0m","strongBuy":6,"buy":9,"hold":6,"sell":0,"strongSell":0}
SO,1389,80,199,380,0.586,2.2007353,17.36254,8.36,0.10668206,55.32,Utilities,2020-04-30,{"period":"0m","strongBuy":1,"buy":4,"hold":8,"sell":2,"strongSell":2}
UNP,1389,256,346,441,-0.097,5.7225213,15.9967985,1.73,-0.15659463,143.99,Industrials,2020-04-23,{"period":"0m","strongBuy":5,"buy":7,"hold":16,"sell":1,"strongSell":0}
SHW,1394,37,396,386,1.463,10.491108,21.006098,2.27,0.14353049,485.03,Basic Materials,2020-04-29,{"period":"0m","strongBuy":8,"buy":8,"hold":7,"sell":0,"strongSell":0}
CTAS,1396,153,356,463,0.153,6.388785,26.722513,1.82,-0.031361222,190.64,Industrials,2020-07-14,{"period":"0m","strongBuy":2,"buy":3,"hold":8,"sell":1,"strongSell":0}
IT,1397,295,390,224,-0.194,10.065545,25.718447,8.47,-0.3297913,99.11,Technology,2020-05-05,{"period":"0m","strongBuy":3,"buy":5,"hold":4,"sell":0,"strongSell":0}
PSA,1400,325,367,337,-0.342,6.856744,26.479784,1.56,-0.08336836,193.96,Real Estate,2020-04-30,{"period":"0m","strongBuy":1,"buy":0,"hold":14,"sell":3,"strongSell":0}
PKG,1405,324,240,326,-0.334,2.7786613,16.884758,3.13,-0.06964362,85.18,Consumer Cyclical,2020-04-27,{"period":"0m","strongBuy":3,"buy":2,"hold":11,"sell":0,"strongSell":0}
TJX,1415,147,389,381,0.17,10.024189,18.083635,3.06,-0.086013615,46.45,Consumer Cyclical,2020-05-19,{"period":"0m","strongBuy":9,"buy":14,"hold":4,"sell":0,"strongSell":0}
EL,1417,233,413,161,-0.028,13.69215,31.007116,3.9,0.025541425,161.87,Consumer Defensive,2020-05-01,{"period":"0m","strongBuy":7,"buy":12,"hold":5,"sell":0,"strongSell":0}
ROK,1424,27,431,385,2.869,27.319721,20.968904,5.46,-0.1096853,158.95,Industrials,2020-04-28,{"period":"0m","strongBuy":0,"buy":3,"hold":15,"sell":3,"strongSell":0}
LRCX,1430,253,386,255,-0.096,9.076478,14.881066,1.36,0.42925918,270.71,Technology,2020-04-22,{"period":"0m","strongBuy":4,"buy":12,"hold":3,"sell":0,"strongSell":0}
MTD,1430,189,436,277,0.064,41.33421,26.97007,2.91,-0.018087983,695.87,Healthcare,2020-05-07,{"period":"0m","strongBuy":3,"buy":1,"hold":8,"sell":0,"strongSell":0}
CTXS,1432,129,427,106,0.25,23.35559,24.338188,4.37,0.5063596,150.56,Technology,2020-04-23,{"period":"0m","strongBuy":4,"buy":5,"hold":10,"sell":1,"strongSell":2}
MNST,1432,187,377,274,0.066,8.0018015,25.178137,2.66,0.13134432,61.87,Consumer Defensive,2020-04-30,{"period":"0m","strongBuy":4,"buy":10,"hold":4,"sell":0,"strongSell":0}
MSFT,1433,107,409,279,0.383,12.345338,28.899677,2.23,0.4431157,177.04,Technology,2020-04-29,{"period":"0m","strongBuy":14,"buy":13,"hold":6,"sell":0,"strongSell":1}
MCO,1434,99,441,273,0.434,73.4008,24.22672,2.43,0.2725823,234.71,Financial Services,2020-04-30,{"period":"0m","strongBuy":2,"buy":1,"hold":10,"sell":0,"strongSell":0}
LLY,1439,115,439,284,0.33,54.74765,20.347994,1.97,0.3621719,154.73,Healthcare,2020-04-23,{"period":"0m","strongBuy":4,"buy":9,"hold":8,"sell":1,"strongSell":0}
PAYX,1439,174,385,334,0.092,8.77307,23.356401,5.46,-0.17289549,63.77,Industrials,2020-06-24,{"period":"0m","strongBuy":2,"buy":0,"hold":14,"sell":1,"strongSell":2}
EQIX,1443,156,361,174,0.136,6.706005,74.16756,3.9,0.55389845,682.74,Real Estate,2020-05-06,{"period":"0m","strongBuy":7,"buy":14,"hold":4,"sell":0,"strongSell":0}
ALLE,1447,335,405,32,-0.392,11.952742,17.65461,6.51,0.039059162,93.98,Industrials,2020-04-23,{"period":"0m","strongBuy":3,"buy":4,"hold":3,"sell":0,"strongSell":0}
DIS,1449,307,189,389,-0.244,2.1158006,22.122406,9.66,-0.19023389,102.02,Communication Services,2020-05-05,{"period":"0m","strongBuy":5,"buy":10,"hold":12,"sell":2,"strongSell":1}
PYPL,1455,271,376,338,-0.132,7.7700586,27.754341,1.81,0.047186613,108.31,Financial Services,2020-05-06,{"period":"0m","strongBuy":14,"buy":18,"hold":12,"sell":0,"strongSell":0}
TMO,1457,161,310,391,0.116,4.455403,22.789001,2.12,0.27978694,328.84,Healthcare,2020-04-22,{"period":"0m","strongBuy":8,"buy":6,"hold":1,"sell":0,"strongSell":0}
STX,1471,288,372,361,-0.172,7.338181,10.092157,1.6,0.051696062,50.63,Technology,2020-04-22,{"period":"0m","strongBuy":1,"buy":2,"hold":19,"sell":3,"strongSell":2}
